Subscription_ID,Customer_ID,Plan_Name,Plan_Type,Start_Date,End_Date,Monthly_Charges,Total_Revenue
SUB019415,CUST06064,Premium,Yearly,2073-02-25,2074-02-25,1200,14400
SUB019416,CUST16551,Premium,Monthly,2073-02-26,2073-03-28,1200,1200
SUB019417,CUST16147,Basic,Monthly,2073-02-27,2073-03-29,500,500
SUB019418,CUST07192,Standard,Monthly,2073-02-28,2073-03-30,800,800
SUB019419,CUST03052,Standard,Monthly,2073-03-01,2073-03-31,800,800
SUB019420,CUST11564,Premium,Monthly,2073-03-02,2073-04-01,1200,1200
SUB019421,CUST00862,Premium,Monthly,2073-03-03,2073-04-02,1200,1200
SUB019422,CUST12383,Premium,Monthly,2073-03-04,2073-04-03,1200,1200
SUB019423,CUST14035,Basic,Monthly,2073-03-05,2073-04-04,500,500
SUB019424,CUST03541,Basic,Monthly,2073-03-06,2073-04-05,500,500
SUB019425,CUST05743,Standard,Yearly,2073-03-07,2074-03-07,800,9600
SUB019426,CUST19972,Standard,Yearly,2073-03-08,2074-03-08,800,9600
SUB019427,CUST07742,Basic,Monthly,2073-03-09,2073-04-08,500,500
SUB019428,CUST11708,Basic,Monthly,2073-03-10,2073-04-09,500,500
SUB019429,CUST02669,Premium,Monthly,2073-03-11,2073-04-10,1200,1200
SUB019430,CUST17280,Basic,Monthly,2073-03-12,2073-04-11,500,500
SUB019431,CUST16704,Basic,Yearly,2073-03-13,2074-03-13,500,6000
SUB019432,CUST01637,Premium,Monthly,2073-03-14,2073-04-13,1200,1200
SUB019433,CUST11668,Basic,Monthly,2073-03-15,2073-04-14,500,500
SUB019434,CUST17076,Premium,Monthly,2073-03-16,2073-04-15,1200,1200
SUB019435,CUST18736,Basic,Yearly,2073-03-17,2074-03-17,500,6000
SUB019436,CUST01269,Premium,Yearly,2073-03-18,2074-03-18,1200,14400
SUB019437,CUST14905,Standard,Monthly,2073-03-19,2073-04-18,800,800
SUB019438,CUST16628,Premium,Monthly,2073-03-20,2073-04-19,1200,1200
SUB019439,CUST04955,Premium,Monthly,2073-03-21,2073-04-20,1200,1200
SUB019440,CUST18857,Premium,Monthly,2073-03-22,2073-04-21,1200,1200
SUB019441,CUST10328,Premium,Monthly,2073-03-23,2073-04-22,1200,1200
SUB019442,CUST18983,Standard,Monthly,2073-03-24,2073-04-23,800,800
SUB019443,CUST16978,Basic,Monthly,2073-03-25,2073-04-24,500,500
SUB019444,CUST12298,Basic,Yearly,2073-03-26,2074-03-26,500,6000
SUB019445,CUST02031,Premium,Monthly,2073-03-27,2073-04-26,1200,1200
SUB019446,CUST03337,Premium,Yearly,2073-03-28,2074-03-28,1200,14400
SUB019447,CUST18098,Basic,Monthly,2073-03-29,2073-04-28,500,500
SUB019448,CUST01995,Standard,Monthly,2073-03-30,2073-04-29,800,800
SUB019449,CUST16652,Premium,Monthly,2073-03-31,2073-04-30,1200,1200
SUB019450,CUST08578,Premium,Monthly,2073-04-01,2073-05-01,1200,1200
SUB019451,CUST09690,Standard,Yearly,2073-04-02,2074-04-02,800,9600
SUB019452,CUST03089,Premium,Monthly,2073-04-03,2073-05-03,1200,1200
SUB019453,CUST14254,Standard,Yearly,2073-04-04,2074-04-04,800,9600
SUB019454,CUST14019,Standard,Monthly,2073-04-05,2073-05-05,800,800
SUB019455,CUST16215,Basic,Monthly,2073-04-06,2073-05-06,500,500
SUB019456,CUST02851,Standard,Yearly,2073-04-07,2074-04-07,800,9600
SUB019457,CUST06607,Standard,Monthly,2073-04-08,2073-05-08,800,800
SUB019458,CUST04296,Standard,Monthly,2073-04-09,2073-05-09,800,800
SUB019459,CUST04386,Premium,Monthly,2073-04-10,2073-05-10,1200,1200
SUB019460,CUST19467,Basic,Monthly,2073-04-11,2073-05-11,500,500
SUB019461,CUST16238,Premium,Monthly,2073-04-12,2073-05-12,1200,1200
SUB019462,CUST12163,Premium,Yearly,2073-04-13,2074-04-13,1200,14400
SUB019463,CUST07901,Basic,Monthly,2073-04-14,2073-05-14,500,500
SUB019464,CUST03154,Basic,Monthly,2073-04-15,2073-05-15,500,500
SUB019465,CUST02934,Standard,Yearly,2073-04-16,2074-04-16,800,9600
SUB019466,CUST16563,Basic,Monthly,2073-04-17,2073-05-17,500,500
SUB019467,CUST12009,Premium,Monthly,2073-04-18,2073-05-18,1200,1200
SUB019468,CUST09305,Standard,Monthly,2073-04-19,2073-05-19,800,800
SUB019469,CUST04716,Standard,Monthly,2073-04-20,2073-05-20,800,800
SUB019470,CUST00514,Basic,Yearly,2073-04-21,2074-04-21,500,6000
SUB019471,CUST04229,Premium,Yearly,2073-04-22,2074-04-22,1200,14400
SUB019472,CUST07830,Standard,Monthly,2073-04-23,2073-05-23,800,800
SUB019473,CUST02977,Basic,Monthly,2073-04-24,2073-05-24,500,500
SUB019474,CUST05774,Standard,Monthly,2073-04-25,2073-05-25,800,800
SUB019475,CUST07784,Basic,Monthly,2073-04-26,2073-05-26,500,500
SUB019476,CUST05227,Premium,Monthly,2073-04-27,2073-05-27,1200,1200
SUB019477,CUST16553,Basic,Monthly,2073-04-28,2073-05-28,500,500
SUB019478,CUST11210,Basic,Monthly,2073-04-29,2073-05-29,500,500
SUB019479,CUST06071,Premium,Monthly,2073-04-30,2073-05-30,1200,1200
SUB019480,CUST06653,Premium,Yearly,2073-05-01,2074-05-01,1200,14400
SUB019481,CUST18578,Basic,Monthly,2073-05-02,2073-06-01,500,500
SUB019482,CUST02897,Basic,Monthly,2073-05-03,2073-06-02,500,500
SUB019483,CUST15455,Premium,Yearly,2073-05-04,2074-05-04,1200,14400
SUB019484,CUST02457,Standard,Monthly,2073-05-05,2073-06-04,800,800
SUB019485,CUST19852,Standard,Monthly,2073-05-06,2073-06-05,800,800
SUB019486,CUST15287,Basic,Monthly,2073-05-07,2073-06-06,500,500
SUB019487,CUST11055,Premium,Yearly,2073-05-08,2074-05-08,1200,14400
SUB019488,CUST03029,Standard,Yearly,2073-05-09,2074-05-09,800,9600
SUB019489,CUST19037,Premium,Yearly,2073-05-10,2074-05-10,1200,14400
SUB019490,CUST02115,Standard,Monthly,2073-05-11,2073-06-10,800,800
SUB019491,CUST17980,Basic,Monthly,2073-05-12,2073-06-11,500,500
SUB019492,CUST01889,Standard,Monthly,2073-05-13,2073-06-12,800,800
SUB019493,CUST11476,Premium,Yearly,2073-05-14,2074-05-14,1200,14400
SUB019494,CUST00939,Standard,Monthly,2073-05-15,2073-06-14,800,800
SUB019495,CUST10661,Premium,Monthly,2073-05-16,2073-06-15,1200,1200
SUB019496,CUST05280,Basic,Monthly,2073-05-17,2073-06-16,500,500
SUB019497,CUST03555,Basic,Yearly,2073-05-18,2074-05-18,500,6000
SUB019498,CUST02228,Basic,Yearly,2073-05-19,2074-05-19,500,6000
SUB019499,CUST15925,Premium,Monthly,2073-05-20,2073-06-19,1200,1200
SUB019500,CUST01278,Premium,Monthly,2073-05-21,2073-06-20,1200,1200
SUB019501,CUST17224,Standard,Monthly,2073-05-22,2073-06-21,800,800
SUB019502,CUST06530,Premium,Monthly,2073-05-23,2073-06-22,1200,1200
SUB019503,CUST18675,Standard,Monthly,2073-05-24,2073-06-23,800,800
SUB019504,CUST01956,Standard,Monthly,2073-05-25,2073-06-24,800,800
SUB019505,CUST04234,Standard,Monthly,2073-05-26,2073-06-25,800,800
SUB019506,CUST03420,Basic,Yearly,2073-05-27,2074-05-27,500,6000
SUB019507,CUST06737,Basic,Yearly,2073-05-28,2074-05-28,500,6000
SUB019508,CUST16126,Standard,Monthly,2073-05-29,2073-06-28,800,800
SUB019509,CUST07375,Premium,Monthly,2073-05-30,2073-06-29,1200,1200
SUB019510,CUST11666,Premium,Monthly,2073-05-31,2073-06-30,1200,1200
SUB019511,CUST03932,Premium,Yearly,2073-06-01,2074-06-01,1200,14400
SUB019512,CUST03839,Standard,Monthly,2073-06-02,2073-07-02,800,800
SUB019513,CUST16642,Standard,Monthly,2073-06-03,2073-07-03,800,800
SUB019514,CUST05248,Standard,Yearly,2073-06-04,2074-06-04,800,9600
SUB019515,CUST15001,Premium,Monthly,2073-06-05,2073-07-05,1200,1200
SUB019516,CUST05761,Basic,Yearly,2073-06-06,2074-06-06,500,6000
SUB019517,CUST06821,Premium,Monthly,2073-06-07,2073-07-07,1200,1200
SUB019518,CUST14697,Standard,Monthly,2073-06-08,2073-07-08,800,800
SUB019519,CUST17386,Basic,Yearly,2073-06-09,2074-06-09,500,6000
SUB019520,CUST12999,Premium,Monthly,2073-06-10,2073-07-10,1200,1200
SUB019521,CUST18566,Premium,Yearly,2073-06-11,2074-06-11,1200,14400
SUB019522,CUST16754,Premium,Monthly,2073-06-12,2073-07-12,1200,1200
SUB019523,CUST17247,Standard,Monthly,2073-06-13,2073-07-13,800,800
SUB019524,CUST16074,Standard,Monthly,2073-06-14,2073-07-14,800,800
SUB019525,CUST01334,Standard,Yearly,2073-06-15,2074-06-15,800,9600
SUB019526,CUST13358,Basic,Monthly,2073-06-16,2073-07-16,500,500
SUB019527,CUST00420,Premium,Monthly,2073-06-17,2073-07-17,1200,1200
SUB019528,CUST07010,Premium,Monthly,2073-06-18,2073-07-18,1200,1200
SUB019529,CUST06014,Premium,Monthly,2073-06-19,2073-07-19,1200,1200
SUB019530,CUST00791,Standard,Monthly,2073-06-20,2073-07-20,800,800
SUB019531,CUST07339,Premium,Monthly,2073-06-21,2073-07-21,1200,1200
SUB019532,CUST19165,Basic,Monthly,2073-06-22,2073-07-22,500,500
SUB019533,CUST16065,Basic,Monthly,2073-06-23,2073-07-23,500,500
SUB019534,CUST05635,Basic,Yearly,2073-06-24,2074-06-24,500,6000
SUB019535,CUST14366,Premium,Yearly,2073-06-25,2074-06-25,1200,14400
SUB019536,CUST08336,Basic,Monthly,2073-06-26,2073-07-26,500,500
SUB019537,CUST05870,Premium,Monthly,2073-06-27,2073-07-27,1200,1200
SUB019538,CUST00830,Basic,Monthly,2073-06-28,2073-07-28,500,500
SUB019539,CUST02675,Premium,Monthly,2073-06-29,2073-07-29,1200,1200
SUB019540,CUST03465,Basic,Yearly,2073-06-30,2074-06-30,500,6000
SUB019541,CUST19191,Basic,Monthly,2073-07-01,2073-07-31,500,500
SUB019542,CUST07066,Basic,Monthly,2073-07-02,2073-08-01,500,500
SUB019543,CUST14698,Premium,Monthly,2073-07-03,2073-08-02,1200,1200
SUB019544,CUST03395,Basic,Monthly,2073-07-04,2073-08-03,500,500
SUB019545,CUST09487,Standard,Monthly,2073-07-05,2073-08-04,800,800
SUB019546,CUST08718,Basic,Monthly,2073-07-06,2073-08-05,500,500
SUB019547,CUST11531,Basic,Monthly,2073-07-07,2073-08-06,500,500
SUB019548,CUST18495,Basic,Monthly,2073-07-08,2073-08-07,500,500
SUB019549,CUST02731,Basic,Monthly,2073-07-09,2073-08-08,500,500
SUB019550,CUST12283,Basic,Monthly,2073-07-10,2073-08-09,500,500
SUB019551,CUST05252,Basic,Monthly,2073-07-11,2073-08-10,500,500
SUB019552,CUST09045,Premium,Yearly,2073-07-12,2074-07-12,1200,14400
SUB019553,CUST19481,Premium,Monthly,2073-07-13,2073-08-12,1200,1200
SUB019554,CUST05972,Standard,Yearly,2073-07-14,2074-07-14,800,9600
SUB019555,CUST16609,Standard,Yearly,2073-07-15,2074-07-15,800,9600
SUB019556,CUST00419,Premium,Monthly,2073-07-16,2073-08-15,1200,1200
SUB019557,CUST00409,Standard,Monthly,2073-07-17,2073-08-16,800,800
SUB019558,CUST14514,Basic,Monthly,2073-07-18,2073-08-17,500,500
SUB019559,CUST06435,Premium,Yearly,2073-07-19,2074-07-19,1200,14400
SUB019560,CUST11737,Basic,Yearly,2073-07-20,2074-07-20,500,6000
SUB019561,CUST11191,Standard,Monthly,2073-07-21,2073-08-20,800,800
SUB019562,CUST09246,Basic,Monthly,2073-07-22,2073-08-21,500,500
SUB019563,CUST11886,Standard,Monthly,2073-07-23,2073-08-22,800,800
SUB019564,CUST01054,Premium,Monthly,2073-07-24,2073-08-23,1200,1200
SUB019565,CUST05306,Basic,Yearly,2073-07-25,2074-07-25,500,6000
SUB019566,CUST17752,Premium,Monthly,2073-07-26,2073-08-25,1200,1200
SUB019567,CUST19265,Standard,Yearly,2073-07-27,2074-07-27,800,9600
SUB019568,CUST09288,Basic,Yearly,2073-07-28,2074-07-28,500,6000
SUB019569,CUST18379,Standard,Monthly,2073-07-29,2073-08-28,800,800
SUB019570,CUST14414,Basic,Monthly,2073-07-30,2073-08-29,500,500
SUB019571,CUST17682,Basic,Monthly,2073-07-31,2073-08-30,500,500
SUB019572,CUST01128,Standard,Monthly,2073-08-01,2073-08-31,800,800
SUB019573,CUST19493,Premium,Monthly,2073-08-02,2073-09-01,1200,1200
SUB019574,CUST07468,Basic,Yearly,2073-08-03,2074-08-03,500,6000
SUB019575,CUST15268,Premium,Monthly,2073-08-04,2073-09-03,1200,1200
SUB019576,CUST19023,Premium,Monthly,2073-08-05,2073-09-04,1200,1200
SUB019577,CUST18336,Premium,Monthly,2073-08-06,2073-09-05,1200,1200
SUB019578,CUST18406,Premium,Monthly,2073-08-07,2073-09-06,1200,1200
SUB019579,CUST14701,Basic,Monthly,2073-08-08,2073-09-07,500,500
SUB019580,CUST01556,Premium,Yearly,2073-08-09,2074-08-09,1200,14400
SUB019581,CUST19881,Basic,Monthly,2073-08-10,2073-09-09,500,500
SUB019582,CUST03257,Premium,Yearly,2073-08-11,2074-08-11,1200,14400
SUB019583,CUST01400,Premium,Monthly,2073-08-12,2073-09-11,1200,1200
SUB019584,CUST19227,Standard,Monthly,2073-08-13,2073-09-12,800,800
SUB019585,CUST18706,Standard,Monthly,2073-08-14,2073-09-13,800,800
SUB019586,CUST06802,Standard,Monthly,2073-08-15,2073-09-14,800,800
SUB019587,CUST12955,Basic,Monthly,2073-08-16,2073-09-15,500,500
SUB019588,CUST15457,Premium,Monthly,2073-08-17,2073-09-16,1200,1200
SUB019589,CUST01167,Standard,Monthly,2073-08-18,2073-09-17,800,800
SUB019590,CUST03631,Premium,Yearly,2073-08-19,2074-08-19,1200,14400
SUB019591,CUST13843,Basic,Monthly,2073-08-20,2073-09-19,500,500
SUB019592,CUST00736,Basic,Monthly,2073-08-21,2073-09-20,500,500
SUB019593,CUST09261,Basic,Monthly,2073-08-22,2073-09-21,500,500
SUB019594,CUST13415,Standard,Monthly,2073-08-23,2073-09-22,800,800
SUB019595,CUST14588,Basic,Monthly,2073-08-24,2073-09-23,500,500
SUB019596,CUST15929,Standard,Yearly,2073-08-25,2074-08-25,800,9600
SUB019597,CUST14156,Premium,Monthly,2073-08-26,2073-09-25,1200,1200
SUB019598,CUST11895,Basic,Monthly,2073-08-27,2073-09-26,500,500
SUB019599,CUST09373,Standard,Yearly,2073-08-28,2074-08-28,800,9600
SUB019600,CUST03554,Standard,Monthly,2073-08-29,2073-09-28,800,800
SUB019601,CUST01174,Standard,Yearly,2073-08-30,2074-08-30,800,9600
SUB019602,CUST18760,Standard,Monthly,2073-08-31,2073-09-30,800,800
SUB019603,CUST10896,Premium,Monthly,2073-09-01,2073-10-01,1200,1200
SUB019604,CUST01532,Basic,Monthly,2073-09-02,2073-10-02,500,500
SUB019605,CUST12059,Standard,Monthly,2073-09-03,2073-10-03,800,800
SUB019606,CUST10236,Basic,Monthly,2073-09-04,2073-10-04,500,500
SUB019607,CUST14959,Standard,Monthly,2073-09-05,2073-10-05,800,800
SUB019608,CUST05219,Standard,Monthly,2073-09-06,2073-10-06,800,800
SUB019609,CUST13147,Standard,Yearly,2073-09-07,2074-09-07,800,9600
SUB019610,CUST03617,Standard,Yearly,2073-09-08,2074-09-08,800,9600
SUB019611,CUST02775,Standard,Monthly,2073-09-09,2073-10-09,800,800
SUB019612,CUST12644,Basic,Yearly,2073-09-10,2074-09-10,500,6000
SUB019613,CUST19478,Premium,Yearly,2073-09-11,2074-09-11,1200,14400
SUB019614,CUST18203,Basic,Monthly,2073-09-12,2073-10-12,500,500
SUB019615,CUST14196,Basic,Monthly,2073-09-13,2073-10-13,500,500
SUB019616,CUST11723,Basic,Monthly,2073-09-14,2073-10-14,500,500
SUB019617,CUST03516,Standard,Monthly,2073-09-15,2073-10-15,800,800
SUB019618,CUST06613,Basic,Monthly,2073-09-16,2073-10-16,500,500
SUB019619,CUST18760,Premium,Monthly,2073-09-17,2073-10-17,1200,1200
SUB019620,CUST15589,Standard,Yearly,2073-09-18,2074-09-18,800,9600
SUB019621,CUST05314,Basic,Monthly,2073-09-19,2073-10-19,500,500
SUB019622,CUST01306,Premium,Yearly,2073-09-20,2074-09-20,1200,14400
SUB019623,CUST10607,Premium,Monthly,2073-09-21,2073-10-21,1200,1200
SUB019624,CUST12468,Basic,Monthly,2073-09-22,2073-10-22,500,500
SUB019625,CUST16777,Basic,Monthly,2073-09-23,2073-10-23,500,500
SUB019626,CUST13565,Standard,Monthly,2073-09-24,2073-10-24,800,800
SUB019627,CUST11215,Basic,Monthly,2073-09-25,2073-10-25,500,500
SUB019628,CUST15609,Standard,Monthly,2073-09-26,2073-10-26,800,800
SUB019629,CUST13447,Standard,Monthly,2073-09-27,2073-10-27,800,800
SUB019630,CUST07147,Basic,Yearly,2073-09-28,2074-09-28,500,6000
SUB019631,CUST09529,Premium,Monthly,2073-09-29,2073-10-29,1200,1200
SUB019632,CUST00119,Premium,Monthly,2073-09-30,2073-10-30,1200,1200
SUB019633,CUST13875,Premium,Monthly,2073-10-01,2073-10-31,1200,1200
SUB019634,CUST19759,Basic,Yearly,2073-10-02,2074-10-02,500,6000
SUB019635,CUST09072,Standard,Monthly,2073-10-03,2073-11-02,800,800
SUB019636,CUST09199,Premium,Yearly,2073-10-04,2074-10-04,1200,14400
SUB019637,CUST16822,Basic,Yearly,2073-10-05,2074-10-05,500,6000
SUB019638,CUST17047,Premium,Monthly,2073-10-06,2073-11-05,1200,1200
SUB019639,CUST05583,Premium,Monthly,2073-10-07,2073-11-06,1200,1200
SUB019640,CUST05432,Premium,Monthly,2073-10-08,2073-11-07,1200,1200
SUB019641,CUST07711,Basic,Monthly,2073-10-09,2073-11-08,500,500
SUB019642,CUST10564,Standard,Monthly,2073-10-10,2073-11-09,800,800
SUB019643,CUST00979,Premium,Monthly,2073-10-11,2073-11-10,1200,1200
SUB019644,CUST08764,Basic,Monthly,2073-10-12,2073-11-11,500,500
SUB019645,CUST08613,Premium,Monthly,2073-10-13,2073-11-12,1200,1200
SUB019646,CUST19234,Standard,Yearly,2073-10-14,2074-10-14,800,9600
SUB019647,CUST05417,Standard,Monthly,2073-10-15,2073-11-14,800,800
SUB019648,CUST01759,Basic,Yearly,2073-10-16,2074-10-16,500,6000
SUB019649,CUST09644,Basic,Monthly,2073-10-17,2073-11-16,500,500
SUB019650,CUST13467,Premium,Yearly,2073-10-18,2074-10-18,1200,14400
SUB019651,CUST19093,Premium,Monthly,2073-10-19,2073-11-18,1200,1200
SUB019652,CUST09416,Basic,Monthly,2073-10-20,2073-11-19,500,500
SUB019653,CUST19794,Premium,Yearly,2073-10-21,2074-10-21,1200,14400
SUB019654,CUST10793,Basic,Yearly,2073-10-22,2074-10-22,500,6000
SUB019655,CUST14308,Basic,Monthly,2073-10-23,2073-11-22,500,500
SUB019656,CUST18909,Standard,Monthly,2073-10-24,2073-11-23,800,800
SUB019657,CUST07602,Basic,Yearly,2073-10-25,2074-10-25,500,6000
SUB019658,CUST00534,Standard,Monthly,2073-10-26,2073-11-25,800,800
SUB019659,CUST05930,Premium,Yearly,2073-10-27,2074-10-27,1200,14400
SUB019660,CUST07582,Premium,Monthly,2073-10-28,2073-11-27,1200,1200
SUB019661,CUST08167,Premium,Monthly,2073-10-29,2073-11-28,1200,1200
SUB019662,CUST04327,Standard,Yearly,2073-10-30,2074-10-30,800,9600
SUB019663,CUST14573,Basic,Monthly,2073-10-31,2073-11-30,500,500
SUB019664,CUST16979,Basic,Yearly,2073-11-01,2074-11-01,500,6000
SUB019665,CUST12298,Premium,Monthly,2073-11-02,2073-12-02,1200,1200
SUB019666,CUST02132,Basic,Monthly,2073-11-03,2073-12-03,500,500
SUB019667,CUST13759,Standard,Monthly,2073-11-04,2073-12-04,800,800
SUB019668,CUST07064,Premium,Monthly,2073-11-05,2073-12-05,1200,1200
SUB019669,CUST01926,Standard,Monthly,2073-11-06,2073-12-06,800,800
SUB019670,CUST05776,Basic,Yearly,2073-11-07,2074-11-07,500,6000
SUB019671,CUST10742,Standard,Monthly,2073-11-08,2073-12-08,800,800
SUB019672,CUST10087,Basic,Yearly,2073-11-09,2074-11-09,500,6000
SUB019673,CUST18472,Standard,Monthly,2073-11-10,2073-12-10,800,800
SUB019674,CUST11664,Standard,Yearly,2073-11-11,2074-11-11,800,9600
SUB019675,CUST01640,Premium,Monthly,2073-11-12,2073-12-12,1200,1200
SUB019676,CUST14159,Basic,Yearly,2073-11-13,2074-11-13,500,6000
SUB019677,CUST12160,Premium,Yearly,2073-11-14,2074-11-14,1200,14400
SUB019678,CUST03432,Premium,Monthly,2073-11-15,2073-12-15,1200,1200
SUB019679,CUST17094,Premium,Yearly,2073-11-16,2074-11-16,1200,14400
SUB019680,CUST07137,Premium,Yearly,2073-11-17,2074-11-17,1200,14400
SUB019681,CUST06384,Standard,Yearly,2073-11-18,2074-11-18,800,9600
SUB019682,CUST19853,Basic,Monthly,2073-11-19,2073-12-19,500,500
SUB019683,CUST01988,Premium,Yearly,2073-11-20,2074-11-20,1200,14400
SUB019684,CUST05600,Standard,Monthly,2073-11-21,2073-12-21,800,800
SUB019685,CUST12850,Standard,Monthly,2073-11-22,2073-12-22,800,800
SUB019686,CUST14493,Standard,Monthly,2073-11-23,2073-12-23,800,800
SUB019687,CUST09863,Premium,Monthly,2073-11-24,2073-12-24,1200,1200
SUB019688,CUST15585,Basic,Monthly,2073-11-25,2073-12-25,500,500
SUB019689,CUST16122,Standard,Monthly,2073-11-26,2073-12-26,800,800
SUB019690,CUST10427,Basic,Yearly,2073-11-27,2074-11-27,500,6000
SUB019691,CUST11077,Basic,Monthly,2073-11-28,2073-12-28,500,500
SUB019692,CUST11421,Standard,Yearly,2073-11-29,2074-11-29,800,9600
SUB019693,CUST11703,Premium,Monthly,2073-11-30,2073-12-30,1200,1200
SUB019694,CUST19319,Premium,Monthly,2073-12-01,2073-12-31,1200,1200
SUB019695,CUST19033,Premium,Monthly,2073-12-02,2074-01-01,1200,1200
SUB019696,CUST19651,Standard,Monthly,2073-12-03,2074-01-02,800,800
SUB019697,CUST07648,Basic,Monthly,2073-12-04,2074-01-03,500,500
SUB019698,CUST04126,Premium,Monthly,2073-12-05,2074-01-04,1200,1200
SUB019699,CUST14740,Basic,Yearly,2073-12-06,2074-12-06,500,6000
SUB019700,CUST05187,Standard,Monthly,2073-12-07,2074-01-06,800,800
SUB019701,CUST09516,Basic,Monthly,2073-12-08,2074-01-07,500,500
SUB019702,CUST01592,Standard,Yearly,2073-12-09,2074-12-09,800,9600
SUB019703,CUST16463,Basic,Monthly,2073-12-10,2074-01-09,500,500
SUB019704,CUST05052,Standard,Monthly,2073-12-11,2074-01-10,800,800
SUB019705,CUST15529,Basic,Yearly,2073-12-12,2074-12-12,500,6000
SUB019706,CUST13134,Standard,Monthly,2073-12-13,2074-01-12,800,800
SUB019707,CUST14120,Basic,Monthly,2073-12-14,2074-01-13,500,500
SUB019708,CUST11402,Premium,Monthly,2073-12-15,2074-01-14,1200,1200
SUB019709,CUST03857,Standard,Monthly,2073-12-16,2074-01-15,800,800
SUB019710,CUST06159,Premium,Monthly,2073-12-17,2074-01-16,1200,1200
SUB019711,CUST13917,Standard,Monthly,2073-12-18,2074-01-17,800,800
SUB019712,CUST01717,Standard,Monthly,2073-12-19,2074-01-18,800,800
SUB019713,CUST13794,Premium,Monthly,2073-12-20,2074-01-19,1200,1200
SUB019714,CUST10185,Basic,Monthly,2073-12-21,2074-01-20,500,500
SUB019715,CUST10961,Basic,Monthly,2073-12-22,2074-01-21,500,500
SUB019716,CUST19577,Basic,Yearly,2073-12-23,2074-12-23,500,6000
SUB019717,CUST15426,Basic,Yearly,2073-12-24,2074-12-24,500,6000
SUB019718,CUST02854,Basic,Yearly,2073-12-25,2074-12-25,500,6000
SUB019719,CUST02941,Basic,Monthly,2073-12-26,2074-01-25,500,500
SUB019720,CUST17244,Premium,Monthly,2073-12-27,2074-01-26,1200,1200
SUB019721,CUST13035,Standard,Yearly,2073-12-28,2074-12-28,800,9600
SUB019722,CUST19511,Standard,Monthly,2073-12-29,2074-01-28,800,800
SUB019723,CUST04745,Premium,Monthly,2073-12-30,2074-01-29,1200,1200
SUB019724,CUST03068,Basic,Monthly,2073-12-31,2074-01-30,500,500
SUB019725,CUST16348,Basic,Yearly,2074-01-01,2075-01-01,500,6000
SUB019726,CUST04310,Premium,Yearly,2074-01-02,2075-01-02,1200,14400
SUB019727,CUST06206,Standard,Monthly,2074-01-03,2074-02-02,800,800
SUB019728,CUST15998,Premium,Monthly,2074-01-04,2074-02-03,1200,1200
SUB019729,CUST15694,Basic,Monthly,2074-01-05,2074-02-04,500,500
SUB019730,CUST12896,Standard,Monthly,2074-01-06,2074-02-05,800,800
SUB019731,CUST12610,Premium,Yearly,2074-01-07,2075-01-07,1200,14400
SUB019732,CUST06471,Basic,Monthly,2074-01-08,2074-02-07,500,500
SUB019733,CUST12901,Premium,Yearly,2074-01-09,2075-01-09,1200,14400
SUB019734,CUST12303,Premium,Monthly,2074-01-10,2074-02-09,1200,1200
